no,plate_identifier,Inner.Core.Sample.ID,Sample.Mass.Added.to.Tube..mg.,Date.Weighed,Name.of.Weigher,Notes,Sample.Archived,Sample.Notes,Extraction.Plate.ID,Plate.Well.No.,Plate.Position,Blank.Well.,Sample.Added.to.Extraction.Plate,Name.of.Person.Adding.to.Plate,Date.Plate.Extracted,species,core_type,material,lab_id,�..Well,Sample.description.1,Sample.description.2,Sample.description.3,Sample.description.4,Target,Conc.copies.µL.,Molecular.Weight.pg.µL.,Status,Status.Reason,Experiment,SampleType,TargetType,Supermix,DyeName.s.,Copies.20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted.Droplets,Positives,Negatives
2218,5E3,"BELE_BB16'
Wood_Inner
Lab ID: 55c",102.9,7/25/22,Qespi,,x,,Plate 5,21,E3,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,55c,E3,Plate 5,,NA,strict,pmoa,0.85910821,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,17.18216324,NA,NA,1.477351189,0.443533927,15069,11,15058
2219,5E3,"BELE_BB16'
Wood_Inner
Lab ID: 55c",102.9,7/25/22,Qespi,,x,,Plate 5,21,E3,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,55c,E3,Plate 5,,NA,loose,pmoa,47.55753326,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,951.1506348,NA,NA,51.37894058,43.74850464,15069,597,14472
2220,5E3,"BELE_BB16'
Wood_Inner
Lab ID: 55c",102.9,7/25/22,Qespi,,x,,Plate 5,21,E3,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,55c,E3,Plate 5,,NA,loose,mcra,38.3249054,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,766.4981079,NA,NA,41.53240585,35.12612534,17160,550,16610
2221,5E3,"BELE_BB16'
Wood_Inner
Lab ID: 55c",102.9,7/25/22,Qespi,,x,,Plate 5,21,E3,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,55c,E3,Plate 5,,NA,strict,mcra,26.69577789,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,533.9155273,NA,NA,29.3655262,24.03207588,17160,385,16775
2222,5E3,"BELE_BB16'
Wood_Inner
Lab ID: 55c",102.9,7/25/22,Qespi,,x,,Plate 5,21,E3,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,55c,E3,Plate 5,,NA,strict,mmox,0.078712113,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.574242234,NA,NA,0.375976533,0.003305803,14947,1,14946
2223,5E3,"BELE_BB16'
Wood_Inner
Lab ID: 55c",102.9,7/25/22,Qespi,,x,,Plate 5,21,E3,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,55c,E3,Plate 5,,NA,loose,mmox,1.732884049,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,34.65768051,NA,NA,2.565654993,1.1036309,14947,22,14925
2224,5E3,"BELE_BB16'
Wood_Inner
Lab ID: 55c",102.9,7/25/22,Qespi,,x,,Plate 5,21,E3,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,55c,E3,Plate 5,,NA,loose,mcra_probe,195.4416656,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3908.833252,NA,NA,203.0668488,187.8656006,16634,2546,14088
2225,5E4,"BELE_BBX1
Wood_Inner
Lab ID: 63c",103,7/25/22,Qespi ,,x,,Plate 5,29,E4,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,63c,E4,Plate 5,,NA,strict,mcra_probe,0.067560837,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.351216793,NA,NA,0.322705537,0.002837477,17414,1,17413
2226,5E4,"BELE_BBX1
Wood_Inner
Lab ID: 63c",103,7/25/22,Qespi ,,x,,Plate 5,29,E4,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,63c,E4,Plate 5,,NA,strict,pmoa,0.283674866,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,5.6734972,NA,NA,0.668943942,0.085591689,16591,4,16587
2227,5E4,"BELE_BBX1
Wood_Inner
Lab ID: 63c",103,7/25/22,Qespi ,,x,,Plate 5,29,E4,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,63c,E4,Plate 5,,NA,loose,mcra,0.560031474,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,11.20062923,NA,NA,1.014724255,0.267039537,18911,9,18902
2228,5E4,"BELE_BBX1
Wood_Inner
Lab ID: 63c",103,7/25/22,Qespi ,,x,,Plate 5,29,E4,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,63c,E4,Plate 5,,NA,loose,mcra_probe,0.270266622,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,5.405332565,NA,NA,0.637320518,0.081546418,17414,4,17410
2229,5E4,"BELE_BBX1
Wood_Inner
Lab ID: 63c",103,7/25/22,Qespi ,,x,,Plate 5,29,E4,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,63c,E4,Plate 5,,NA,loose,pmoa,13.1920681,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,263.8413696,NA,NA,15.09461975,11.29258823,16591,185,16406
2230,5E4,"BELE_BBX1
Wood_Inner
Lab ID: 63c",103,7/25/22,Qespi ,,x,,Plate 5,29,E4,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,63c,E4,Plate 5,,NA,strict,mcra,0.124428414,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.488568306,NA,NA,0.398590624,0.018850058,18911,2,18909
2231,5E4,"BELE_BBX1
Wood_Inner
Lab ID: 63c",103,7/25/22,Qespi ,,x,,Plate 5,29,E4,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,63c,E4,Plate 5,,NA,loose,mmox,0.376145601,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,7.522912025,NA,NA,0.817517698,0.132239088,15641,5,15636
2232,5E4,"BELE_BBX1
Wood_Inner
Lab ID: 63c",103,7/25/22,Qespi ,,x,,Plate 5,29,E4,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,63c,E4,Plate 5,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.225372002,0,15641,0,15641
2233,5E5,"BEPA_PB501
Wood_Inner
Lab ID: 71c",101.3,7/26/22,Qespi,,x,,Plate 5,37,E5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,71c,E5,Plate 5,,NA,loose,pmoa,0.286245883,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,5.724917412,NA,NA,0.675007761,0.086367361,16442,4,16438
2234,5E5,"BEPA_PB501
Wood_Inner
Lab ID: 71c",101.3,7/26/22,Qespi,,x,,Plate 5,37,E5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,71c,E5,Plate 5,,NA,loose,mmox,1.164534211,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,23.29068375,NA,NA,1.836558104,0.680821359,16172,16,16156
2235,5E5,"BEPA_PB501
Wood_Inner
Lab ID: 71c",101.3,7/26/22,Qespi,,x,,Plate 5,37,E5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,71c,E5,Plate 5,,NA,strict,pmoa,0.071554944,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.431098938,NA,NA,0.341785669,0.00300522,16442,1,16441
2236,5E5,"BEPA_PB501
Wood_Inner
Lab ID: 71c",101.3,7/26/22,Qespi,,x,,Plate 5,37,E5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,71c,E5,Plate 5,,NA,strict,mcra_probe,0.102493413,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.049868345,NA,NA,0.489589036,0.004304544,11479,1,11478
2237,5E5,"BEPA_PB501
Wood_Inner
Lab ID: 71c",101.3,7/26/22,Qespi,,x,,Plate 5,37,E5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,71c,E5,Plate 5,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.21797134,0,16172,0,16172
2238,5E5,"BEPA_PB501
Wood_Inner
Lab ID: 71c",101.3,7/26/22,Qespi,,x,,Plate 5,37,E5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,71c,E5,Plate 5,,NA,loose,mcra_probe,0.512556374,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,10.25112724,NA,NA,1.1140697,0.180189356,11479,5,11474
2239,5E5,"BEPA_PB501
Wood_Inner
Lab ID: 71c",101.3,7/26/22,Qespi,,x,,Plate 5,37,E5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,71c,E5,Plate 5,,NA,loose,mcra,0.804470181,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,16.08940315,NA,NA,1.354038477,0.428647101,17555,12,17543
2240,5E5,"BEPA_PB501
Wood_Inner
Lab ID: 71c",101.3,7/26/22,Qespi,,x,,Plate 5,37,E5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,71c,E5,Plate 5,,NA,strict,mcra,0.201065987,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4.021319866,NA,NA,0.532967091,0.047716551,17555,3,17552
2241,5E6,"FAGR_AB4
Wood_Inner
Lab ID: 79c",100.3,7/20/22,Qespi,,x,,Plate 5,45,E6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,79c,E6,Plate 5,,NA,loose,mcra,0.774673343,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,15.49346733,NA,NA,1.30387485,0.412772834,18230,12,18218
2242,5E6,"FAGR_AB4
Wood_Inner
Lab ID: 79c",100.3,7/20/22,Qespi,,x,,Plate 5,45,E6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,79c,E6,Plate 5,,NA,loose,pmoa,0.409306824,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,8.186136246,NA,NA,0.889605284,0.143896043,14374,5,14369
2243,5E6,"FAGR_AB4
Wood_Inner
Lab ID: 79c",100.3,7/20/22,Qespi,,x,,Plate 5,45,E6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,79c,E6,Plate 5,,NA,strict,mcra,0.129076809,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.581536293,NA,NA,0.413483024,0.019554226,18230,2,18228
2244,5E6,"FAGR_AB4
Wood_Inner
Lab ID: 79c",100.3,7/20/22,Qespi,,x,,Plate 5,45,E6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,79c,E6,Plate 5,,NA,strict,mcra_probe,0.139847904,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.79695797,NA,NA,0.44799152,0.021185892,16826,2,16824
2245,5E6,"FAGR_AB4
Wood_Inner
Lab ID: 79c",100.3,7/20/22,Qespi,,x,,Plate 5,45,E6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,79c,E6,Plate 5,,NA,strict,pmoa,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.245239556,0,14374,0,14374
2246,5E6,"FAGR_AB4
Wood_Inner
Lab ID: 79c",100.3,7/20/22,Qespi,,x,,Plate 5,45,E6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,79c,E6,Plate 5,,NA,loose,mmox,1.188036561,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,23.76073074,NA,NA,1.849943757,0.706876993,16843,17,16826
2247,5E6,"FAGR_AB4
Wood_Inner
Lab ID: 79c",100.3,7/20/22,Qespi,,x,,Plate 5,45,E6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,79c,E6,Plate 5,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.209286913,0,16843,0,16843
2248,5E6,"FAGR_AB4
Wood_Inner
Lab ID: 79c",100.3,7/20/22,Qespi,,x,,Plate 5,45,E6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,79c,E6,Plate 5,,NA,loose,mcra_probe,0.629446566,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,12.58893108,NA,NA,1.140525103,0.300134063,16826,9,16817
2249,5E7,"FRAM_WA1
Wood_Inner
Lab ID: 87c",106.6,7/21/22,Cade,,x,,Plate 5,53,E7,,8/10/22,Cade,8/10/22,FRAM,Inner,Wood,87c,E7,Plate 5,,NA,loose,mmox,0.924474359,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,18.48948669,NA,NA,1.556076884,0.492577374,15277,12,15265
2250,5E7,"FRAM_WA1
Wood_Inner
Lab ID: 87c",106.6,7/21/22,Cade,,x,,Plate 5,53,E7,,8/10/22,Cade,8/10/22,FRAM,Inner,Wood,87c,E7,Plate 5,,NA,strict,mcra_probe,0.071316376,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.426327467,NA,NA,0.340645999,0.002995201,16497,1,16496
2251,5E7,"FRAM_WA1
Wood_Inner
Lab ID: 87c",106.6,7/21/22,Cade,,x,,Plate 5,53,E7,,8/10/22,Cade,8/10/22,FRAM,Inner,Wood,87c,E7,Plate 5,,NA,strict,mcra,0.064198554,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.283971071,NA,NA,0.306643873,0.002696269,18326,1,18325
2252,5E7,"FRAM_WA1
Wood_Inner
Lab ID: 87c",106.6,7/21/22,Cade,,x,,Plate 5,53,E7,,8/10/22,Cade,8/10/22,FRAM,Inner,Wood,87c,E7,Plate 5,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.230742395,0,15277,0,15277
2253,5E7,"FRAM_WA1
Wood_Inner
Lab ID: 87c",106.6,7/21/22,Cade,,x,,Plate 5,53,E7,,8/10/22,Cade,8/10/22,FRAM,Inner,Wood,87c,E7,Plate 5,,NA,loose,pmoa,2.225766182,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,44.51532364,NA,NA,3.14124012,1.508532882,15343,29,15314
2254,5E7,"FRAM_WA1
Wood_Inner
Lab ID: 87c",106.6,7/21/22,Cade,,x,,Plate 5,53,E7,,8/10/22,Cade,8/10/22,FRAM,Inner,Wood,87c,E7,Plate 5,,NA,strict,pmoa,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.229749724,0,15343,0,15343
2255,5E7,"FRAM_WA1
Wood_Inner
Lab ID: 87c",106.6,7/21/22,Cade,,x,,Plate 5,53,E7,,8/10/22,Cade,8/10/22,FRAM,Inner,Wood,87c,E7,Plate 5,,NA,loose,mcra,4.051366329,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,81.02732849,NA,NA,5.139764786,3.129194021,18326,63,18263
2256,5E7,"FRAM_WA1
Wood_Inner
Lab ID: 87c",106.6,7/21/22,Cade,,x,,Plate 5,53,E7,,8/10/22,Cade,8/10/22,FRAM,Inner,Wood,87c,E7,Plate 5,,NA,loose,mcra_probe,0.499305457,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9.98610878,NA,NA,0.972557247,0.212107584,16497,7,16490
2258,5E8,"FRAM_WA12
Wood_Inner
Lab ID: 95c",102.5,7/21/22,Cade,,x,,Plate 5,61,E8,,8/10/22,Cade,8/10/22,FRAM,Inner,Wood,95c,E8,Plate 5,,NA,loose,mcra,0.609223008,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,12.18445969,NA,NA,1.073297143,0.303292722,19316,10,19306
2259,5E8,"FRAM_WA12
Wood_Inner
Lab ID: 95c",102.5,7/21/22,Cade,,x,,Plate 5,61,E8,,8/10/22,Cade,8/10/22,FRAM,Inner,Wood,95c,E8,Plate 5,,NA,strict,mcra_probe,0.072360337,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.447206736,NA,NA,0.345633119,0.003039045,16259,1,16258
2261,5E8,"FRAM_WA12
Wood_Inner
Lab ID: 95c",102.5,7/21/22,Cade,,x,,Plate 5,61,E8,,8/10/22,Cade,8/10/22,FRAM,Inner,Wood,95c,E8,Plate 5,,NA,strict,pmoa,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.218579605,0,16127,0,16127
2262,5E8,"FRAM_WA12
Wood_Inner
Lab ID: 95c",102.5,7/21/22,Cade,,x,,Plate 5,61,E8,,8/10/22,Cade,8/10/22,FRAM,Inner,Wood,95c,E8,Plate 5,,NA,strict,mcra,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.182490125,0,19316,0,19316
2263,5E8,"FRAM_WA12
Wood_Inner
Lab ID: 95c",102.5,7/21/22,Cade,,x,,Plate 5,61,E8,,8/10/22,Cade,8/10/22,FRAM,Inner,Wood,95c,E8,Plate 5,,NA,loose,pmoa,0.36480841,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,7.296168327,NA,NA,0.792872846,0.128253743,16127,5,16122
2264,5E8,"FRAM_WA12
Wood_Inner
Lab ID: 95c",102.5,7/21/22,Cade,,x,,Plate 5,61,E8,,8/10/22,Cade,8/10/22,FRAM,Inner,Wood,95c,E8,Plate 5,,NA,loose,mcra_probe,0.651403368,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,13.02806759,NA,NA,1.180318594,0.310602009,16259,9,16250
2265,5E9,"PIST_WP101
Wood_Inner
Lab ID: 103c",105.5,7/21/22,Qespi,,x,,Plate 5,69,E9,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,103c,E9,Plate 5,,NA,loose,mcra,1.111450791,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,22.22901535,NA,NA,1.71046412,0.671993554,19062,18,19044
2266,5E9,"PIST_WP101
Wood_Inner
Lab ID: 103c",105.5,7/21/22,Qespi,,x,,Plate 5,69,E9,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,103c,E9,Plate 5,,NA,loose,pmoa,0.241005957,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4.820118904,NA,NA,0.638854146,0.057194281,14646,3,14643
2267,5E9,"PIST_WP101
Wood_Inner
Lab ID: 103c",105.5,7/21/22,Qespi,,x,,Plate 5,69,E9,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,103c,E9,Plate 5,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.190221295,0,18531,0,18531
2268,5E9,"PIST_WP101
Wood_Inner
Lab ID: 103c",105.5,7/21/22,Qespi,,x,,Plate 5,69,E9,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,103c,E9,Plate 5,,NA,strict,mcra_probe,0.070360973,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.40721941,NA,NA,0.336081922,0.002955076,16721,1,16720
2269,5E9,"PIST_WP101
Wood_Inner
Lab ID: 103c",105.5,7/21/22,Qespi,,x,,Plate 5,69,E9,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,103c,E9,Plate 5,,NA,loose,mmox,1.143314481,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,22.86628914,NA,NA,1.759513617,0.691254914,18531,18,18513
2270,5E9,"PIST_WP101
Wood_Inner
Lab ID: 103c",105.5,7/21/22,Qespi,,x,,Plate 5,69,E9,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,103c,E9,Plate 5,,NA,loose,mcra_probe,0.422228962,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,8.444579124,NA,NA,0.863197684,0.165354952,16721,6,16715
2271,5E9,"PIST_WP101
Wood_Inner
Lab ID: 103c",105.5,7/21/22,Qespi,,x,,Plate 5,69,E9,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,103c,E9,Plate 5,,NA,strict,mcra,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.184921995,0,19062,0,19062
2272,5E9,"PIST_WP101
Wood_Inner
Lab ID: 103c",105.5,7/21/22,Qespi,,x,,Plate 5,69,E9,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,103c,E9,Plate 5,,NA,strict,pmoa,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.240684584,0,14646,0,14646
2273,5F1,"BEAL_YB2
Wood_Inner
Lab ID: 40c",NA,,,,,Sample missing;,Plate 5,6,F1,,8/10/22,Cade,8/10/22,BEAL,Inner,Wood,40c,F1,Plate 5,,NA,strict,pmoa,0.077524334,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.550486684,NA,NA,0.37030232,0.003255919,15176,1,15175
2274,5F1,"BEAL_YB2
Wood_Inner
Lab ID: 40c",NA,,,,,Sample missing;,Plate 5,6,F1,,8/10/22,Cade,8/10/22,BEAL,Inner,Wood,40c,F1,Plate 5,,NA,strict,mcra,0.167576462,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3.351529121,NA,NA,0.536831677,0.025386302,14042,2,14040
2275,5F1,"BEAL_YB2
Wood_Inner
Lab ID: 40c",NA,,,,,Sample missing;,Plate 5,6,F1,,8/10/22,Cade,8/10/22,BEAL,Inner,Wood,40c,F1,Plate 5,,NA,loose,pmoa,0.697902977,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,13.95805931,NA,NA,1.264594555,0.332770526,15176,9,15167
2276,5F1,"BEAL_YB2
Wood_Inner
Lab ID: 40c",NA,,,,,Sample missing;,Plate 5,6,F1,,8/10/22,Cade,8/10/22,BEAL,Inner,Wood,40c,F1,Plate 5,,NA,loose,mmox,1.186795831,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,23.73591614,NA,NA,1.897864223,0.680520475,14877,15,14862
2277,5F1,"BEAL_YB2
Wood_Inner
Lab ID: 40c",NA,,,,,Sample missing;,Plate 5,6,F1,,8/10/22,Cade,8/10/22,BEAL,Inner,Wood,40c,F1,Plate 5,,NA,strict,mcra_probe,0.073642172,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.472843409,NA,NA,0.351756603,0.003092878,15976,1,15975
2278,5F1,"BEAL_YB2
Wood_Inner
Lab ID: 40c",NA,,,,,Sample missing;,Plate 5,6,F1,,8/10/22,Cade,8/10/22,BEAL,Inner,Wood,40c,F1,Plate 5,,NA,loose,mcra_probe,0.515592039,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,10.31184101,NA,NA,1.004287243,0.219025359,15976,7,15969
2279,5F1,"BEAL_YB2
Wood_Inner
Lab ID: 40c",NA,,,,,Sample missing;,Plate 5,6,F1,,8/10/22,Cade,8/10/22,BEAL,Inner,Wood,40c,F1,Plate 5,,NA,loose,mcra,1.928571939,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,38.57143784,NA,NA,2.832482576,1.241386294,14042,23,14019
2280,5F1,"BEAL_YB2
Wood_Inner
Lab ID: 40c",NA,,,,,Sample missing;,Plate 5,6,F1,,8/10/22,Cade,8/10/22,BEAL,Inner,Wood,40c,F1,Plate 5,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.236947015,0,14877,0,14877
2281,5F10,"PIST_WP5
Wood_Inner
Lab ID: 112c",104.2,7/21/22,Qespi,,x,,Plate 5,78,F10,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,112c,F10,Plate 5,,NA,loose,mmox,1.076762438,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,21.5352478,NA,NA,1.897270799,0.535996854,10931,10,10921
2282,5F10,"PIST_WP5
Wood_Inner
Lab ID: 112c",104.2,7/21/22,Qespi,,x,,Plate 5,78,F10,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,112c,F10,Plate 5,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.322494656,0,10931,0,10931
2283,5F10,"PIST_WP5
Wood_Inner
Lab ID: 112c",104.2,7/21/22,Qespi,,x,,Plate 5,78,F10,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,112c,F10,Plate 5,,NA,loose,mcra_probe,0.809343398,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,16.18686867,NA,NA,1.466580272,0.385897458,13087,9,13078
